date,timestamp,A41 - PAVILLION VENTILATION MCC/82/01 - E (Wh),A28 -LTHW PANTROOM MCC/07/02 - E (Wh),A16 - ATS/25/04 LIFE SAFETY BUSBAR RISER NORTH BB/08 - E (Wh),A17 - ATS/25/05 LIFE SAFETY BUSBAR RISER SOUTH BB/09 - E (Wh),A12 - LIFT SWITCHBOARD 1 - E (Wh),A13 - 400A LANDLORD BUSBAR NORTH CORE BB/06 - E (Wh),A25 - LEVEL 25 PLANTROOM MCC/25/04 - E (Wh),A7 - 400A LANDLORD BUSBAR SOUTH CORE BB/07  - E (Wh),A8 - LIFT SWITCHBOARD 2 - E (Wh),A9 - CHW PLANTROOM MCC/07/01 - E (Wh),A31 - WC AHU NORTH MCC/70/01 - E (Wh),A32 - CAT 5 PH MCC/70/06 (AHU 70 07 Roof Plant) - E (Wh),A33 - NORTH CORE GOODS LIFT  - E (Wh),A34 - LEVEL 14 DB/14/LL01 - E (Wh),A14 - OFFICES AHU'S WEST MCC/70/04 - E (Wh),A15 - OFFICES AHU'S EAST MCC/70/05 - E (Wh),A45 - ATS/82/02 FIRE FIGHTING LOBBY SMKE EXTRACT SOUTH CORE MCC/82/02 - E (Wh),A47 - ATS/25/01 LOADING BAY L/S VENTILATION MCC/25/01 - E (Wh),A48 - ATS/25/02 BASEMENT L/S VENTILATION MCC - E (Wh),A35 - LL COMMS ROOM DB/19/LL02 - E (Wh),A36 - ATS/82/01 SOUTH CORE BMU - E (Wh),A37 - ATS/70/01 NORTH CORE BMU  - E (Wh),A38 - SOUTH CORE GOOD LIFT  - E (Wh),A39 - ATS/14/01 BMS ROOM DB DB/14/LL02 - E (Wh),A52 - GREY WATER TANK ROOM MCC/07/04 - E (Wh),A43 - ATS/76/01 SOUTH CORE FIRE FIGHTING LIFT - E (Wh),A42 - ATS/07/02 NORTH CORE FIRE FIGHTING LIFT  - E (Wh),A55 - COMMS 1 DB/07/COMMS01 - E (Wh),A50 - ATS/07/07 LS & TENANT GEN. FUEL TANK PUMPSET - E (Wh),A53 - DOMESTIC WATER SERVICES MCC/07/06 - E (Wh),A51 - CAT 5 PUMPSET MCC/07/05 - E (Wh),A44 - ATS/07/03 FIRE FIGHTING LOBBY SMOKE EXTRACT NORTH CORE MCC/70/08 - E (Wh),A68 - WC VENT SOUTH MCC/70/07 - E (Wh),A69 - ATS/07/06 SMOKE DAMPER PANEL M7/DB/SD/07 - E (Wh),A70 - ATS/07/05 ATRIUM INTERNAL GANTRY - E (Wh),A71 - DRAINAGE PUMPS MCC/07/03 - E (Wh),A65 - ATS/07/04 SPRINKLER PUMP 1  - E (Wh),A66 - ATS/07/05 SPRINKLER PUMP 2 - E (Wh),A63 - ATS/07/02 WET RISER PUMP 1 - E (Wh),A64 - ATS/07/03 WET RISER PUMP 2 - E (Wh),A56 - COMMS 2 DB/07/COMMS02 - E (Wh),A57 - BASEMENT DB/07/LL01 (Basement Refuge Store & Sodexo Store) - E (Wh),A58 - BASEMENT DB/07/LL02 (Basement Tennant Sub Station) - E (Wh),A59 - BASEMENT DB/07/LL03 (Basement Landlord Sub Station) - E (Wh),A60 - BASEMENT DB/07/LL04 (Basement Goods Lift - Plantrooms - Storerooms) - E (Wh),A61 - ATS/07/08 WATER MIST PANEL  - E (Wh),A62 - ATS/07/01 LS GEN DB/01/LS01 (Basement Generator Plant) - E (Wh),A49 - ATS/25/03 REFUSE L/S VENTILATION MCC/25/03 - E (Wh)
4/12/2023 0:00,1701648000,142.5796633,3655.455159,274.8722938,626.5966488,352.5327404,2366.085565,34.54165924,3351.967412,978.6492584,21545.9792,26.51060513,18.81055383,82.23669222,1981.778847,124.6028305,706.8162339,24.07183559,18.84051989,20.90441604,201.5505909,0,0,134.8706885,117.2930676,756.1123336,505.3774779,59.95541161,0,0,259.3489596,23.04990729,0,0,81.58508683,0,0,0,93.80115832,0,0,0,476.4506114,194.9390423,201.3055248,138.7892777,0,670.9171678,0.373553932
4/12/2023 0:15,1701648900,142.484616,4095.42079,513.4930002,742.0562731,353.1473672,2475.881402,33.35709523,3531.962439,1287.778708,21728.92031,26.46947639,18.80888849,82.12064464,1625.004756,123.3337625,706.6447765,24.06086338,18.75966924,21.0071934,254.5397874,0,0,141.1924598,117.2116236,694.9688896,779.0184392,60.05321665,0,0,259.3940301,23.05760376,0,0,82.03689148,0,0,0,94.35036461,0,0,0,476.3504197,167.7654691,194.0887857,139.1406754,0,672.3045423,0.38506344
4/12/2023 0:30,1701649800,142.0609656,4268.665318,357.646083,757.917378,624.7651355,2382.372539,28.35570855,3866.194248,1048.796804,21684.76296,26.53302367,18.57137855,82.46484894,1882.140424,125.6757197,705.3765712,24.01904756,18.60897408,20.89072336,201.6799606,0,0,176.5609628,117.1929789,751.5640353,685.6167626,60.12240864,0,0,734.9984101,23.00563093,0,0,81.53169923,0,0,0,93.6922328,0,0,0,476.896876,71.90396823,151.2594996,61.53588271,0,671.8376259,0.372364737
4/12/2023 0:45,1701650700,142.4856532,4260.127101,236.0280312,388.7885755,506.0898912,2365.002583,36.37614824,3784.700003,1299.496979,21601.29465,33.00265282,18.61234986,82.36215855,1705.095083,125.0401708,703.3751411,24.10738951,18.77948314,20.88902803,254.0685936,0,0,87.50565575,117.1482239,717.0410905,529.4008685,60.09324498,0,0,457.9692491,23.00577661,0,0,81.99994844,0,0,0,93.96878048,0,0,0,476.3440704,71.94485979,151.3756085,61.28194356,0,669.8411778,0.356139548
4/12/2023 1:00,1701651600,142.5148878,4266.559322,235.4776281,367.6466186,493.5156862,2363.367291,31.88498742,3269.759399,1187.372756,21638.79631,32.50212659,18.76412501,82.4602746,1810.532314,122.6838937,701.0329393,24.05000491,18.61195916,20.82846881,201.325616,0,0,87.27823862,117.264565,682.9624294,649.3000586,60.07132499,0,0,259.6399591,23.01955429,0,0,81.78657652,0,0,0,93.73476943,0,0,0,480.9734219,71.83422242,151.3893147,61.30117793,0,669.0294736,0.368848562
4/12/2023 1:15,1701652500,142.456238,4247.742399,237.4145924,361.5060117,353.3390078,2369.248589,30.22098178,3733.388947,1183.413802,21645.19054,26.6749196,18.83786096,82.12551996,2145.962067,123.1830361,700.2081837,24.32806225,19.31363906,20.61550005,254.2100773,0,0,87.26909352,117.2040783,676.6366631,493.4184354,59.82787067,0,0,269.2853949,23.29593665,0,0,81.81705651,0,0,0,94.24546783,0,0,0,476.47876,73.10098749,151.7126015,61.23156409,0,671.9022541,0.390335128
4/12/2023 1:30,1701653400,142.5757764,4252.392676,251.3097829,359.705369,379.3880069,2369.185746,37.19254263,3639.889592,1131.53246,21649.85401,26.72003637,18.83031965,82.03116218,2571.16982,123.3005576,707.8363445,24.32699055,19.2624383,20.51476759,253.5201875,0,0,87.45156817,117.1414159,750.6311463,545.7649297,60.17395552,0,0,935.4108601,23.33228483,0,0,81.59179635,0,0,0,94.07252833,0,0,0,476.4356939,147.1702024,151.5687723,61.3872299,0,671.9300091,0.392867051
4/12/2023 1:45,1701654300,142.5423248,4252.726443,251.448119,349.0770759,352.9757316,2369.28202,30.5177723,3279.839714,1291.983955,21685.23669,34.89357994,18.76389538,81.72840435,2532.224966,124.9809675,708.0775509,24.26724741,19.28466406,20.69562552,201.7929274,0,0,87.26753923,117.2043479,714.627475,543.9825699,60.03286971,0,0,260.1554057,23.27974849,0,0,81.61646878,0,0,0,93.92787871,0,0,0,476.4240589,88.29778097,152.0875715,61.43035306,0,673.3657816,0.39255508
4/12/2023 2:00,1701655200,142.6871564,4257.682637,239.0516187,353.4805229,353.5085707,2370.398746,32.9845455,3605.048631,1065.647056,21655.11378,32.64533736,18.85746222,82.05712135,2613.764071,123.5276998,703.8478535,24.37600992,19.55776876,20.75557907,250.1705701,0,0,87.5606102,117.1660453,677.8796438,491.6544877,60.01567537,0,0,270.7611549,23.48855848,0,0,81.75631283,0,0,0,94.88260227,0,0,0,480.9438627,72.25643293,152.6111106,61.46097228,0,678.7117289,0.417698212
4/12/2023 2:15,1701656100,142.9283086,4258.827607,239.1428115,375.5148161,352.4553216,2351.98103,37.04751495,3606.276814,1119.786999,21663.94277,26.82204956,18.75855265,82.14930303,2733.668959,125.3873656,703.5878552,24.34834281,19.44734307,20.88074275,201.91032,0,0,87.68554411,117.1217045,677.9700837,595.8074459,60.20827461,0,0,279.4143044,23.40946831,0,0,81.97255426,0,0,0,95.62636465,0,0,0,475.2946878,72.18903565,152.9087122,61.39910691,0,683.015439,0.377397634
4/12/2023 2:30,1701657000,142.9278727,4254.697673,238.7122088,375.9481992,661.3923454,2348.728095,29.02968322,3680.106819,1302.786921,21692.59155,29.34354122,18.69340913,82.20965413,2683.408221,125.5029147,702.8217155,24.31872837,19.41434813,20.82138973,249.8835246,0,0,87.62536487,117.1331481,754.792599,638.9209056,60.1729922,0,0,922.9838089,23.4082132,0,0,81.50637425,0,0,0,95.30939927,0,0,0,476.3542165,72.23930497,152.8231718,61.54989956,0,681.571313,0.410834797
4/12/2023 2:45,1701657900,142.7191546,4251.970587,238.6484087,384.9134995,353.4307015,2347.687811,35.2818398,3380.605756,1024.00802,20535.55511,35.36787738,18.84571762,82.13526977,2640.996205,126.0843925,821.5023986,24.424796,19.67334236,20.78259171,201.7762554,0,0,87.69703346,117.1648573,713.6841563,683.1284627,60.18537048,0,0,260.8288083,23.52856839,0,0,81.86617421,0,0,0,95.72678831,0,0,0,476.354809,72.25769475,152.751546,61.56742967,0,682.9458831,0.415637426
4/12/2023 3:00,1701658800,143.2450293,3380.601877,241.6944147,370.0168082,507.5450297,2362.446365,35.26717286,3904.415563,1220.018626,14067.59912,31.72689975,19.00195301,82.37479531,2855.802862,123.8169408,1080.820322,24.50851206,20.2130906,20.74730996,252.1341874,0,0,314.1380806,117.1097207,739.1190109,653.3772262,60.05330031,0,0,261.3656304,23.84875845,0,0,81.79081706,0,0,0,96.27848908,0,0,0,476.6725427,72.35125012,154.0489423,61.46619553,0,689.906351,0.458224051
4/12/2023 3:15,1701659700,143.4372948,3184.322693,242.4393742,374.3717452,354.8793617,2359.650879,29.10788207,3671.603635,1280.009086,14538.46412,26.88125538,19.13409803,82.70238892,2280.466461,124.1194819,1213.310093,24.60527308,20.19968259,20.70095809,201.5777245,0,0,88.1057029,119.0016629,768.4776579,656.7635335,60.2005618,0,0,386.3557683,23.88294154,0,0,81.99669242,0,0,0,97.01589587,0,0,0,480.9565998,72.41921596,154.295308,61.42657875,0,693.4934508,0.456850141
4/12/2023 3:30,1701660600,143.187364,3204.539918,241.9420367,366.8647208,360.6496796,2356.864707,37.4886031,3229.029198,966.9259882,14645.96703,30.98137309,19.16003843,82.98665816,1936.989873,125.8318865,1215.579597,24.62963873,20.24830388,20.63653318,252.7047008,0,0,87.93830363,118.05867,843.9005574,569.4791319,60.09024767,0,0,834.9449752,23.88052295,0,0,81.68301481,0,0,0,96.93088109,0,0,0,476.2731771,72.45503507,153.7855029,61.48561752,0,691.7729688,0.446565829
4/12/2023 3:45,1701661500,143.2101982,3214.36874,242.7871253,366.3115679,508.2449817,2362.617091,33.42357367,3782.64556,1239.129096,14890.94333,35.25769275,19.19051361,82.85221353,1857.437967,123.7398235,1214.89932,24.69997669,20.39645946,20.62714434,252.6166262,0,0,87.98778417,116.9969396,804.1202974,689.2017696,60.2372969,0,0,261.578018,24.02970698,0,0,81.95369093,0,0,0,97.0606162,0,0,0,476.257567,72.51232935,154.081357,61.61932581,0,693.9810461,0.458403662
4/12/2023 4:00,1701662400,142.7637329,3167.240547,240.9166228,382.0525938,426.6174143,2350.738826,31.17246385,3587.81023,1311.785992,14756.41914,29.57272375,19.19062284,82.75369575,1970.79567,123.4353593,1221.193789,24.63044162,20.56331328,20.7400874,203.696807,0,0,87.57923689,116.5793725,766.566483,442.8477635,60.06803092,0,0,271.9360274,24.05913457,0,0,81.48661345,0,0,0,96.32744816,0,0,0,476.7353513,72.21880686,153.3255261,61.41905733,0,686.419102,0.458663404
4/12/2023 4:15,1701663300,142.4989607,3089.081711,240.6806784,373.6703006,427.9728001,2350.100389,37.62671239,3374.109998,792.4718941,14819.61131,27.04928008,19.1809102,82.29831552,1556.518216,125.5593668,1215.983973,24.65152194,20.69351716,20.76973616,254.3854292,0,0,87.58004029,116.8438707,762.9455499,457.8562186,60.14304341,0,0,260.2532158,24.10055011,0,0,81.9589749,0,0,0,96.31761596,0,0,0,476.1511545,72.03860115,153.4682636,61.30671831,0,687.0953067,0.484588683
4/12/2023 4:30,1701664200,142.2337886,3082.16812,238.6034449,356.3059107,383.4779509,2342.308373,30.76800018,3666.920616,1036.31588,15000.18808,31.73233978,19.14349139,82.26873122,1654.321232,123.0427412,1216.010239,24.52911172,20.39835,20.74546636,202.5761361,0,0,87.64136552,117.1355077,841.587373,667.7273516,60.13334948,0,0,931.7643437,23.90681273,0,0,81.58392242,0,0,0,95.19303886,0,0,0,480.7652556,72.0886494,152.5498701,61.35141928,0,680.8806625,0.473474972
4/12/2023 4:45,1701665100,142.0535724,3102.460193,237.7751979,366.3711552,353.9004159,2335.699778,33.50452639,3804.541528,1157.047884,14942.02898,35.13017071,19.11354205,81.87430468,1514.73844,123.5357858,1220.184274,24.57419024,20.44290234,20.65391639,252.0221731,0,0,87.42722237,117.2679055,807.0001987,761.8466458,59.95900212,0,0,268.874814,23.9330213,0,0,81.81833013,0,0,0,95.15335658,0,0,0,476.1641938,72.0238913,151.9806871,61.330923,0,678.9957217,0.482712589
4/12/2023 5:00,1701666000,141.6581781,3106.410577,374.0398151,391.4076758,475.6969152,2413.758422,36.34501121,4461.850535,1147.384587,15002.43675,27.64461902,19.07517203,82.23254786,1755.838615,124.3732623,1214.988509,24.46789769,20.55427179,20.75979732,202.2226511,0,0,103.850036,117.0916344,761.5576679,578.6772971,60.1246818,0,0,277.6907106,23.94779419,0,0,81.68571862,0,0,0,94.24660629,0,0,0,475.0981152,71.82492862,151.9104791,61.19872078,0,674.8898423,0.48767519
4/12/2023 5:15,1701666900,142.452168,3115.158473,621.2630928,426.1468962,522.5413029,2554.250287,29.19462999,4435.50554,1240.966267,14667.5529,26.84505989,19.13343195,82.69059729,1987.97908,124.5775537,1214.955634,24.70873925,20.86482532,20.8943348,253.6670333,0,0,345.9340148,116.9779812,764.8364152,531.6895921,60.15775802,0,0,261.2591378,24.21618926,0,0,82.03070344,0,0,0,96.84226341,0,0,0,476.1981641,75.40934706,156.3443812,61.4037413,0,691.4139995,0.506847695
4/12/2023 5:30,1701667800,142.6091932,3141.111444,651.1370429,628.9055328,419.9434489,2434.60967,36.06305972,4606.452884,1103.593034,14618.40085,32.42342193,19.10757333,82.39444689,1941.438955,124.4518746,1218.09254,24.62298576,20.60608117,20.93292419,201.480374,0,0,359.8070272,117.0052059,837.9204193,508.0160339,60.18219597,0,0,932.1693703,24.0790968,0,0,81.64555201,0,0,0,96.69337886,0,0,0,481.0772597,246.6237563,226.5628082,167.2416077,0,691.6843914,0.451295964
4/12/2023 5:45,1701668700,142.1343119,3149.018076,689.0373463,771.3389742,867.653727,2406.193311,34.27278939,5028.515227,916.4733418,14623.74431,34.77386146,19.06525061,82.50790013,2107.099355,123.7229961,1215.069327,24.63425726,62.15817665,20.84847415,253.060199,0,0,204.1568213,116.9172462,811.2808801,395.5104129,60.02487311,0,0,289.2112452,24.06408664,0,0,81.83537207,0,0,0,96.10062426,0,0,0,478.9393742,111.1887515,175.8124333,100.5219819,0,687.605414,173.8540817
4/12/2023 6:00,1701669600,141.7501704,3245.031939,375.6104255,695.0520544,1276.934095,2517.27302,28.38811475,5223.018467,1333.002,14749.69375,26.69470811,18.82353139,82.45925582,1948.219756,122.4100035,1209.556179,24.32728422,1926.228084,20.94906425,201.4570264,0,0,306.1493643,124.9707733,771.8839969,345.6996368,60.09268307,0,0,269.4130903,23.74793533,0,0,82.0062751,0,0,0,93.68981539,0,0,0,480.709407,72.64991286,152.6360512,61.12768308,0,673.6360267,866.9500027
4/12/2023 6:15,1701670500,141.7421882,3241.220855,265.6454421,750.1704769,1367.181825,2599.930377,37.66168589,5304.33581,1518.088847,14826.53301,26.73076592,18.89385185,82.22982023,2024.943068,123.6600592,1219.849982,24.42641858,1925.233932,23.84034541,253.1060225,0,0,293.8115258,124.0255176,802.808514,70.58836222,89.92239872,0,0,889.76516,23.87043952,0,0,81.80557738,0,0,0,94.67487984,0,0,0,482.1829455,71.95727833,152.6494266,61.28115161,0,676.7991206,869.696324
4/12/2023 6:30,1701671400,141.6757182,3529.75707,367.0177521,980.0629215,1242.774027,2881.001013,30.98896758,5971.852666,1319.142534,14827.07317,1320.146354,19.08061475,82.03790365,1931.310407,8582.972055,8170.010754,24.32288822,1921.180511,1004.403148,254.5792602,0,0,384.3330973,123.9443472,914.9611163,632.3442348,147.1642576,0,0,685.5010731,43.83882583,0,0,81.96104614,0,0,0,93.94742206,0,0,0,484.6475915,71.97002397,170.1110199,138.5485156,0,672.7050726,870.4398159
4/12/2023 6:45,1701672300,141.4974641,3561.147736,356.7333579,775.904448,2360.016587,3153.699308,31.01049493,5768.681694,2165.825546,14789.68072,1417.871968,18.89098809,81.97462702,2557.055301,12274.96654,9529.219592,24.07654564,1920.038656,1017.535805,202.8177533,0,0,87.19643919,123.7449792,1017.661365,790.03278,60.14472815,0,0,986.25716,97.46908084,0,0,82.09982025,0,17.38988452,0,93.87783391,0,0,0,490.6903389,121.1840569,258.2072155,171.0660027,0,670.6626795,869.7924984
4/12/2023 7:00,1701673200,147.5847827,3570.789446,362.4611246,1050.575791,2239.89683,3580.254132,800.8158534,6162.425426,1724.703323,14803.35067,1410.555423,18.69868992,81.49356588,2104.145557,12725.23643,9708.802699,24.06769313,1919.717905,1019.113623,251.8155002,0,0,114.1877318,123.5786579,1052.659989,770.7519674,60.15598138,0,0,1268.002733,23.42259736,0,0,81.85287919,0,0,0,93.56595242,0,0,0,503.4742808,248.2603216,181.0836454,178.1836687,0,669.5987599,869.7853517
4/12/2023 7:15,1701674100,147.2839888,3564.240499,537.685834,1060.782573,2107.47376,3804.928955,938.262969,6486.927307,2283.370305,14811.65127,1410.496838,18.96132769,81.51007799,1867.804781,12901.73095,9802.103516,24.05056821,1919.536018,1018.59028,254.2738026,0,0,352.4339247,122.6961831,1138.056829,620.5882344,60.08647023,0,0,1278.699067,23.50152639,0,0,82.10421449,0,0,0,94.66837363,0,0,0,846.2537573,244.9813086,217.9550587,182.9116367,0,679.675455,871.048255
4/12/2023 7:30,1701675000,147.5524473,3556.72236,949.8286681,1081.149944,2282.289119,3999.032236,942.3609413,6936.875336,2119.603261,14781.21674,1410.596088,18.75521296,81.68668363,2072.986988,12914.01774,9787.836048,23.95372365,1918.966304,1017.716891,202.6252028,0,0,131.9821216,122.9987529,1219.437092,767.4760808,60.09858487,0,0,1261.115837,23.39785539,0,0,81.70616356,0,17.2997016,0,95.10096698,0,0,0,704.7255537,125.623462,183.416365,107.4312068,0,682.642637,871.0277383
4/12/2023 7:45,1701675900,147.6022456,3527.40647,694.0982167,1059.03496,2544.669888,3948.574586,946.3369477,6767.684683,2190.292594,14895.05864,1406.823804,18.1731648,81.33900937,2593.752767,12942.54198,9793.421463,23.9012636,1889.711813,1019.429418,253.9784952,0,0,191.9342684,134.7370789,1179.948108,744.1533288,60.173556,0,0,1509.358112,23.31945323,0,0,82.05458961,0,0,0,94.78880141,0,0,0,702.6366781,72.05036978,153.5165562,62.03875946,0,680.6958489,870.6788307
4/12/2023 8:00,1701676800,147.2756919,3531.661582,476.1526241,1081.464981,2055.705728,3959.344204,939.4406509,6809.713862,2507.68226,14864.91803,1412.755713,18.41880787,81.28938819,2814.401631,12921.39135,9758.045122,23.93609946,1982.093457,1018.347751,212.9207861,0,0,763.3503776,149.1804103,1156.754589,877.1733657,60.19369136,0,0,1308.022377,23.2850365,0,0,81.95485758,0,0,0,94.60781057,0,0,0,708.8017019,227.6363106,212.1047509,202.02043,0,680.8523559,871.3159667
4/12/2023 8:15,1701677700,147.3540872,3511.369829,679.6347169,1027.480261,2911.84441,3942.934183,941.9786896,6561.667995,2665.413574,14752.32567,1408.558359,18.29794931,81.19660693,2833.360568,12951.704,9753.490116,23.94717706,1980.783887,1019.250724,242.3715279,0,0,527.4618111,147.9895159,1218.810451,1094.020003,60.01676732,0,0,1480.76411,23.25733792,0,0,82.08318958,0,17.29385388,0,94.7374708,0,0,0,703.851401,235.3261811,196.860383,224.1773667,0,679.5622732,870.5219762
4/12/2023 8:30,1701678600,147.2901039,3514.941009,757.0694719,1049.792865,2810.627104,3961.439987,945.3748621,6987.148683,2651.939794,14860.2749,1411.686027,18.22777633,81.15407949,2850.857348,12951.80409,9740.952954,23.84663111,1980.136236,1018.070544,254.1069378,0,0,674.4872456,148.2971737,1299.872486,803.9205842,60.10605401,0,0,1455.447248,23.18955046,0,0,81.6454891,0,0,0,93.98888039,0,0,0,710.0302045,182.3595787,153.3708672,224.8608783,0,675.9866948,869.9061359
4/12/2023 8:45,1701679500,147.1154496,3502.160681,902.2175428,1005.608725,2625.291661,3955.684192,939.4700391,6840.59552,2754.545932,14854.15679,1411.167005,18.03305846,81.09444559,2849.734934,12946.16697,9752.678783,23.7207449,1978.790137,1018.508109,253.8089461,0,0,684.8314918,146.2321403,1450.130888,1173.236939,60.0844174,0,0,1465.336003,22.98586099,0,0,82.05964455,0,0,0,93.46019686,0,0,0,707.2773995,269.8930696,186.8649561,292.4979864,0,671.9392348,867.8058921
4/12/2023 9:00,1701680400,147.307206,3482.230354,935.0157885,1048.68135,2814.926111,3979.993973,944.8040147,6533.333857,2914.917139,14894.74177,1410.488452,17.95029785,81.11155525,2836.10803,12943.04395,9771.165163,23.68793517,1979.298186,1017.216594,202.5698968,0,0,615.6782281,134.4949734,1544.086267,732.0866511,60.08130572,0,0,1307.259108,22.90544109,0,0,81.90078332,0,17.58163278,0,94.23653515,0,0,0,540.2433906,263.5830576,206.268426,302.9525434,0,678.0522786,869.7161376
4/12/2023 9:15,1701681300,147.2366555,3496.560121,752.6294971,1018.938832,3063.72908,3968.518514,944.7429594,7089.717688,2665.224817,14933.46348,1410.893227,17.67686456,81.20280183,2880.620089,12933.42055,9763.732659,23.54529877,1978.265864,1019.509934,254.724227,0,0,722.9316954,129.4797768,1554.357469,840.1811518,60.02210365,0,0,1559.855109,22.65578793,0,0,81.933087,0,0,0,93.79959052,0,0,0,502.5440607,227.0146496,288.4293524,297.0113635,0,674.8573776,869.0219258
4/12/2023 9:30,1701682200,146.9641168,3500.37985,447.2892149,1054.010921,2802.351027,3954.2674,939.3671717,6814.577054,2897.315744,14997.56999,1410.825634,17.74588575,81.41741164,2656.259319,12956.30561,9767.67198,23.64498407,1976.340786,1018.133184,254.8440309,0,0,574.4967964,129.2753989,1480.587477,826.472076,59.95429486,0,0,1509.921604,22.76148108,0,0,81.5265578,0,17.748983,0,93.80294691,0,0,0,1021.612011,127.1371243,255.524806,283.0586608,0,673.677457,869.0957415
4/12/2023 9:45,1701683100,147.0457228,3481.909142,459.6083177,1010.719336,2778.373165,3956.018188,946.5683997,6542.483607,2727.107427,15140.46316,1407.284987,17.5046592,81.32250802,2618.288456,12950.50123,9746.380856,23.52334178,1977.397459,1019.932772,255.2989934,0,0,631.8616533,134.4215979,1603.883302,872.2516325,60.09426203,0,0,1456.570406,22.60576948,0,0,81.85930182,0,0,0,93.51113242,0,0,0,1148.733524,126.7773257,340.6954405,276.7414671,0,670.3192915,870.0067517
4/12/2023 10:00,1701684000,147.115435,3439.682149,752.871364,1051.962982,2944.746604,3960.547621,941.0364313,6717.575289,2520.299541,15053.13747,1412.326007,17.55479443,82.02418535,2380.739635,12922.83276,9715.515528,23.57162806,1977.729229,1017.812954,202.6751593,0,0,309.04237,135.3681429,1564.82589,904.6300327,60.01049074,0,0,1513.95657,22.66646777,0,0,81.67259086,0,17.63057619,0,94.26343937,0,0,0,1058.703772,126.5583356,340.1639503,264.7269389,0,676.7103721,869.2701084
4/12/2023 10:15,1701684900,147.1959067,3470.8984,733.3948733,1080.804042,2467.609033,3983.538899,940.1083803,6583.742933,2406.942809,15204.73286,1412.763221,17.8174091,81.85871225,2086.63321,12957.10069,9753.136765,23.61666924,1977.450517,1017.856911,255.6543328,0,0,138.7711334,135.6276551,1667.259176,689.9344635,60.08066317,0,0,1575.189017,22.63799534,0,0,81.87337161,0,0,0,94.28334592,0,0,0,850.5979061,223.5990618,338.7267115,167.6036461,0,677.0532278,868.8882232
4/12/2023 10:30,1701685800,147.2466239,3469.526619,907.0090407,1070.328995,2661.109147,3977.302362,947.9551683,6713.236301,2573.277523,15208.95169,1412.208389,18.03269798,81.99939686,2209.962905,12976.03747,9773.551772,23.74222172,1975.293983,1020.397007,253.1798437,0,0,572.3061065,141.488474,1741.14757,643.1240045,60.07297521,0,0,1564.910791,22.79116405,0,0,81.71994389,0,0,0,93.92846264,0,0,0,765.7636159,254.6501769,466.1489936,265.9745819,0,675.0501832,868.2408272
4/12/2023 10:45,1701686700,147.3719971,3475.181131,844.5780794,1085.865967,2196.839766,3999.94875,943.1452669,7043.948172,2449.373571,15097.38705,1414.275752,18.1833118,81.98600349,2000.927265,12969.70076,9770.79845,23.65127473,1974.729641,1018.49892,254.6060692,0,0,417.0277015,140.8786256,1563.087447,570.3200661,60.09360851,0,0,1556.935349,22.78405079,0,0,81.77421121,0,17.66899498,0,94.80793263,0,0,0,758.8915304,127.2981956,441.3516927,223.8175817,0,682.8262788,868.1949134
4/12/2023 11:00,1701687600,147.5463091,3480.696398,942.6239886,1083.491655,2451.112513,4052.037277,939.293102,7039.014203,2333.464567,15181.96855,1416.173197,18.268745,82.33068518,2135.636989,12977.8021,9773.87261,23.83002131,1977.39427,1020.868003,254.7299937,0,0,551.0436582,141.7791511,1681.548931,727.3718867,60.07111096,0,0,1580.880903,22.7898426,0,0,81.8878512,0,0,0,96.79147832,0,0,0,792.1753251,127.6659228,441.8846372,235.2375142,0,694.5730085,868.0021985
4/12/2023 11:15,1701688500,147.5148424,3462.08049,916.4418417,1084.828581,2140.832421,4052.253088,947.364284,6630.339837,2115.835698,15107.28458,1416.5886,18.29198531,82.41890235,1801.681319,12970.98787,9763.829026,23.80589392,1973.666971,1019.560599,208.0427114,0,0,442.8619418,144.0447493,1663.552684,660.846303,60.26578155,0,0,1539.774258,22.76419483,0,0,81.82696226,0,17.67922715,0,97.0478539,0,0,0,785.9810988,127.8429537,405.277364,225.0608394,0,695.6875091,866.0047942
4/12/2023 11:30,1701689400,147.3723469,3456.66906,942.8783136,1055.696107,2484.61181,4008.189807,943.6270753,7012.15011,2244.104818,15203.04909,1415.957541,18.47551599,82.41514809,1760.48018,12968.99885,9746.127494,23.74370381,1972.516801,1020.011295,246.7819323,0,0,277.7072011,140.7838318,1614.030693,761.4487209,60.05971799,0,0,1586.526154,22.65156058,0,0,82.23069199,0,0,0,97.12499457,0,0,0,791.1416434,176.8691547,258.5860882,171.1210927,0,696.6030474,867.4135076
4/12/2023 11:45,1701690300,147.3965497,3470.334976,891.4649709,1081.328867,2336.215772,4063.528559,941.4976299,6893.799774,2458.230644,15178.30836,1416.704844,17.84630066,82.22771045,1986.883054,12989.08536,9754.266079,23.72889933,1967.007759,1027.959231,256.8526802,0,0,602.8542525,140.1291158,1769.778671,711.2678438,60.20200601,0,0,1559.415795,22.62642907,0,0,81.99908425,0,17.82933442,0,97.01767019,0,0,0,825.3311168,298.6939912,228.5845538,215.0167522,0,696.3376089,867.2344842
